id,title,rating,date,body,sentiment,category,satisfied
1436,Tout c'et bien déroulé,5,2024-06-10 00:00:00+00:00,Tout c'et bien déroulé. Produits et délai conforme à l'engagement. ,Positive,Uncategorized,1
1437,Service client déplorable,1,2024-06-14 00:00:00+00:00,"J'ai commandé un téléphone sur Rakuten, il a eu un problème de haut-parleur au bout d'un mois et demi. J'ai donc contacté Rakuten qui m'ont orienté vers le vendeur. Le vendeur m'a demandé d'envoyer le colis à son adresse pour le faire réparer, ce que j'ai fais. Le colis est marqué ""livré"" sur le suivi du colis mais le vendeur m'affirme ne pas l'avoir reçu. J'ai ensuite rappeler le vendeur et celui-ci m'a dit qu'il n'effectuait plus de réparations. Je ne sais donc pas où est passé mon téléphone. Rakuten me renvoie sans cesse vers le vendeur et refuse de me rembourser ! Bref à fuir !",Neutral,Uncategorized,0
1438,on vous envoie rien et on vous transmet aux HUISSIERS,1,2023-08-01 00:00:00+00:00,"Je n'ai pas reçu un téléphone que j'ai PAYE, j'ai donc mis opposition au paiement, n'ayant pas reçu mon produit et je me retrouve à devoir payer à un HUISSIER un truc que je n'ai pas reçu. C'est degueulasse je me retrouve à avoir des problèmes avec la banque alors que je n'ai rien reçu. 

Site à fuire de toute urgence

achat n°662203472 du 01 aout 2023",Neutral,Uncategorized,0
1439,Bonne expérience pour mes premiers achats ,5,2024-06-10 00:00:00+00:00,J’ai fait 2 achats récemment sur le site. J’ai découvert qu’il y avait des produits neufs avec des prix compétitifs. C’est une bonne surprise ,Positive,Uncategorized,1
1440,Livraison assez rapide et pas de…,5,2024-06-12 00:00:00+00:00,Livraison assez rapide et pas de mauvaise surprise par rapport à la date annoncée. Produit conforme à mon attente. Emballage correct et en adéquation avec le format du produit. ,Positive,Uncategorized,1
1441,"Expérience réussie et sérieuse, comme d'habitude avec RAKUTEN",5,2024-06-12 00:00:00+00:00,"Expérience réussie et sérieuse, comme d'habitude avec RAKUTEN",Positive,Uncategorized,1
1442,Produit conforme et livraison dans les…,5,2024-06-12 00:00:00+00:00,Produit conforme et livraison dans les délais ,Positive,Uncategorized,1
1443,Merci a toutes l'équipe de rakuten,5,2024-06-10 00:00:00+00:00,"Merci a toutes l'équipe de rakuten, ils sont très réactifs, je leurs donnerais un 5 étoiles ",Positive,Uncategorized,1
1444,Très bien,5,2024-06-10 00:00:00+00:00,Vraiment très bien,Positive,Uncategorized,1
1446,j ai commandé un article,5,2024-06-10 00:00:00+00:00,"j ai commandé un article, je l ai reçu rapidement et il fonctionne bien , que demander de plus?",Positive,Uncategorized,1
1447,Tout était parfait,5,2024-06-12 00:00:00+00:00,Tout était parfait ,Positive,Uncategorized,1
1448,"RAKUTEN N'A QU'UNE SEULE PREOCCUPATION..., LE FRIC !!! (suite du 9/06/24)",1,2024-06-09 00:00:00+00:00,"j'avais raison, en privé, hors les échanges Trustpilot, ils n'ont rien fait. 
Ils ont bien utilisé ma boite mail, persuadé que j'étais certainement idiot, ils ont même cru pouvoir m'inciter à accepter de payer 164.99€. 
Je le rappelle il s'était engagé à faire la vente à 144.99€ 
D'ailleurs ils le savent, car il ne m'ont même pas demandé les justificatifs de la transaction échouée...
Ce ne sont donc que des sang su, efficace pour se glisser entre 2 parties pour leur prendre du fric et c'est tout !
Je ne trouve pas de mots, sauf grossier, pour qualifier leur attitude...
Il y aurait bien: 
""Vendeurs à la sauvette""..., non, même pas, car ses gens là prennent des risques eux, ils achètent leur fourniture avant de la revendre...
RAKUTEN eux n'achètent rien, ne font rien à part  pomper du fric, ils ne sont qu'avidité...
Ils sont intervenu après mon avis Trustpilot, pour jouer les coqs de basse-cour, ce mettre en avant, faire de l'esbroufe et un peu de pub au passage. 
Faire croire qu'ils sont respectueux et sensible aux intérêts des clients, alors qu'ils s'en fiche royalement.",Negative,Uncategorized,0
1449,aucun problème,5,2024-06-12 00:00:00+00:00,aucun problème,Positive,Uncategorized,1
1450,Rapidité et réactivité,5,2024-06-10 00:00:00+00:00,Rapidité et réactivité. Mon produit a été livré en un temps record,Positive,Uncategorized,1
1451,Rapide et sans problème,5,2024-06-12 00:00:00+00:00,Rapide et sans problème ,Positive,Uncategorized,1
1452,Livre reçu comme prévu et en bon état,4,2024-06-10 00:00:00+00:00,Livre reçu comme prévu et en bon état ,Positive,Books,1
1453,                 ...........................                                                                 ,5,2024-06-10 00:00:00+00:00,                                     ...............................                                                    ,Positive,Uncategorized,1
1454,Le livre est en tes bon état ,5,2024-06-10 00:00:00+00:00,Le livre est en tes bon état et l'envoi rapide Merci,Positive,Books,1
1455,commande de revu technique simple et…,5,2024-06-10 00:00:00+00:00,commande de revu technique simple et rapide,Positive,Uncategorized,1
1456,Large choix de livre,5,2024-06-12 00:00:00+00:00,"Bonjour. Grande lectrice j'achète principalement des livres d'occasions, parfois du neufs chez des vendeurs professionnels ou des particuliers. Jusqu'à présent j'ai toujours trouvé mon bonheur même sur des livres de plus de 30 ans.

Le petit plus non négligeable on cagnotte à l'achat et des qu'on poste une évaluation sur une transaction et l'argent peut-être soit utilisé sur le site, soit viré sur un compte bancaire.

Le site est facile d'accès, bien répertorié, les transactions sont simples et sûres. Je suis très satisfaite et recommande le site.",Positive,Books,1
1457,Sérieux,5,2024-06-12 00:00:00+00:00,"Sérieux, rapidité, efficacité, satisfaction totale.
Je recommande .",Positive,Uncategorized,1
1459,Très satisfait de ce 1er achat- Envoi rapide du livre acheté et état du…,5,2024-06-12 00:00:00+00:00,Envoi rapide du livre acheté et état du livre correspondant à l'annonce dans Rakuten. ,Positive,Books,1
1460,Encore et toujours concernant la…,1,2024-06-13 00:00:00+00:00,"Encore et toujours concernant la commande 872290490, vente d'un téléphone sois disant neuf mais au final reconditionné qui est tombé en panne au bout de 3 mois.

Pour ceux que cela intéresse, et qui souhaiteraient engager une action collective contre Rakuten pour mise en relation de vendeur frauduleux avec les clients, n’hésitez pas à le faire savoir

Je compte également recenser tous les cas similaires, malheureusement nombreux, et contacter un journaliste afin d’ébruiter ces pratiques scandaleuses de la part de Rakuten.

De mon coté, en attendant le retour de la médiation, j'ai porté plainte auprès de la gendarmerie pour vol contre Rakuten, puisque cela fait désormais 2 mois que je vous ai renvoyé le téléphone, et que vous ne m'avez toujours pas remboursé malgré votre engagement de le faire à la réception du produit. C'est donc bien considéré comme du vol.

Continuez avec vos réponses automatiques, copié-collé à chaque commentaire, laissant penser que vous vous intéressez à la résolution du problème, alors que vous souhaitez juste augmenter vos statistiques aux réponses négative sur trustpilot.
Personne n'est dupe

Et en attendant, comme depuis plus d'un mois maintenant, je continuerai a mettre une étoile chaque jour, afin que tout un chacun puisse constater à quel points vos pratiques sont honteuses",Positive,Uncategorized,0
1461,Bonne prestation.,5,2024-06-12 00:00:00+00:00,Bonne prestation.,Positive,Uncategorized,1
1462,parfait,5,2024-06-12 00:00:00+00:00,"produit fidèle à la description, envoi rapide et soigné !",Positive,Uncategorized,1
1463,Livre à prix intéressant ,4,2024-06-10 00:00:00+00:00,"Produit conforme à  l'annonce, emballage soigné.
",Positive,Uncategorized,1
1464,Aucun problème,5,2024-06-12 00:00:00+00:00,Aucun problème ,Positive,Uncategorized,1
1465,Très bon service,5,2024-06-12 00:00:00+00:00,Les livres commandés sont arrivés rapidement et en très bon état.,Positive,Books,1
1466,TOUT M'ARRIVE COMME PRÉVU,5,2024-06-12 00:00:00+00:00,"TOUT M'ARRIVE COMME PRÉVU, BIEN EMBALLÉ ET EN BON ÉTAT . JE SUIS TRÈS SATISFAITE.",Positive,Uncategorized,1
1467,Fiabilité dans les transactions,5,2024-06-10 00:00:00+00:00,"Fiabilité dans les transactions, suivi des commandes concret en temps réel du début jusqu'à la réception, large choix des articles et des vendeurs.",Positive,Uncategorized,1
1468,Service client déplorable ,1,2024-06-01 00:00:00+00:00,"J'ai acheté un téléphone neuf, bien entendu j'investis dans la protection de ce nouvel appareil. Je découvre par la suite qu'il n'est pas neuf et plus sous garantie depuis 2 ans. J'ouvre une réclamation dans laquelle la solution apportée, après des va et vient de mauvaise foi du vendeur,est le renvoie du téléphone pour remboursement sous contrôle de l'état. J'ai investi du temps pour le paramétrage et de l'argent pour l'équipement que j'aurai perdu en renvoyant le téléphone. Les emails envoyés pour indiquer que je ne suis pas d'accord ne sont bizarrement pas arrivés et les ambassadeurs sur le chat me raccroche au nez. ",Neutral,Uncategorized,0
1469,C'est la première fois que je commande…,5,2024-06-12 00:00:00+00:00,"C'est la première fois que je commande à ce site , pas déçue, très professionnel ",Positive,Uncategorized,1
1470,Parfait,5,2024-06-12 00:00:00+00:00,"Parfait, rien à dire 😊❤️🙏",Positive,Uncategorized,1
1471,Pas de soucis,4,2024-06-10 00:00:00+00:00,Pas de soucis. Tout s est bien deroule,Positive,Uncategorized,1
1472,Pixel 8 pro,5,2024-06-12 00:00:00+00:00,Expédié rapidement et le téléphone marche bien ! Meilleur prix trouvé pour du neuf !!,Positive,Uncategorized,1
1473,De prix attractifs et des produits…,5,2024-06-12 00:00:00+00:00,De prix attractifs et des produits conformes ,Positive,Uncategorized,1
1474,Jusqu'à maintenant bonne expérience,5,2024-06-12 00:00:00+00:00,"Jusqu'à maintenant bonne expérience, rien à dire c'est parfait ! ",Positive,Uncategorized,1
1475,Le produit correspond aux attentes,5,2024-06-12 00:00:00+00:00,Le produit correspond aux attentes ,Positive,Uncategorized,1
1476,Excellent Site de Vente ,5,2024-06-12 00:00:00+00:00,"Livraison dans les délais, objet conforme aux annonces !",Positive,Uncategorized,1
1477,Très sérieux,5,2024-06-12 00:00:00+00:00,Très sérieux ,Positive,Uncategorized,1
1478,simple et sécure,5,2024-06-12 00:00:00+00:00,La transaction a été simple sécure et relativement rapide. Bonne pioche.,Positive,Uncategorized,1
1479,Produit correspondant parfaitement au…,5,2024-06-12 00:00:00+00:00,"Produit correspondant parfaitement au descriptif
Envoi de qualité et rapide",Positive,Uncategorized,1
1480,"Envoie rapide, très satisfaite de mon achat chez vous. Merci infiniment ",5,2024-06-12 00:00:00+00:00,"Envoie rapide, facile, merci à vous pour tout ",Positive,Uncategorized,1
1481,Site fiable avec transactions assez…,5,2024-06-12 00:00:00+00:00,Site fiable avec transactions assez rapides et bien tracées.  Je déplore les frais annexes récemment prélevés par Rakuten avec chaque commande. ,Positive,Uncategorized,1
1482,Je déconseille de vendre ,1,2024-06-12 00:00:00+00:00,"Je déconseille la vente sur Rakuten. J’ai appelé deux fois le service client parce qu’après avoir effectué une vente, je ne pouvais pas transférer le montant de mon porte monnaie sur ma banque, l’excuse de Rakuten est la suivante : « un problème technique est arrivé je vous invite à nous recontacter » ou bien même « le dossier est remonté au service concerné ». Bref, aucune nouvelle pour mon argent, à déconseiller fortement… c’est bien dommage",Negative,Uncategorized,0
1483,J adore rakuten rapport qualité prix…,5,2024-06-12 00:00:00+00:00,J adore rakuten rapport qualité prix excellent ,Positive,Uncategorized,1
1484,Rapidité ,5,2024-06-12 00:00:00+00:00,"Rapidité et sérieux
",Positive,Uncategorized,1
1485,Commande facile à  faire,5,2024-06-12 00:00:00+00:00,Commande facile à  faire. Livraison rapide ,Positive,Uncategorized,1
1486,Parfait ! ,5,2024-06-12 00:00:00+00:00,Achat et livraison simples et rapides.,Positive,Uncategorized,1
1487,Bien !,4,2024-06-12 00:00:00+00:00,"Respect de la commande, envoi rapide , bon état ! ",Positive,Uncategorized,1
1488,Transaction parfaitement réalisée ,5,2024-06-12 00:00:00+00:00,Transaction parfaitement réalisée ,Positive,Uncategorized,1
1489,merci,5,2024-06-12 00:00:00+00:00,"la qualité ,la rapidité ,,,j ai toujours etais satisfait ,,merci",Positive,Uncategorized,1
1490,Satisfait ,5,2024-06-12 00:00:00+00:00,"Facile à trouver article très bien détaillé 
Très satisfait de mes achats ",Positive,Uncategorized,1
1491,Tout est parfait merci,5,2024-06-12 00:00:00+00:00,Tout est parfait merci,Positive,Uncategorized,1
1492,Rapidité de livraison et conforme à la…,5,2024-06-12 00:00:00+00:00,Rapidité de livraison et conforme à la description. ,Positive,Uncategorized,1
1493,Meilleurs prix,5,2024-06-10 00:00:00+00:00,"Meilleurs prix, réactivité des vendeurs + promo du jour = meilleurs prix du net pour l'achat de mon telephone s24 ultra",Positive,Uncategorized,1
1494,Article rapidement disponible ,5,2024-06-04 00:00:00+00:00,"Article rapidement disponible 
Bon rapport qualité / prix ",Positive,Uncategorized,1
1495,Achat réalisé sans problème,5,2024-06-10 00:00:00+00:00,Achat réalisé sans problème. Très bonne communication avec le vendeur.,Positive,Uncategorized,1
1496,Prise en compte de mes besoins,5,2024-06-04 00:00:00+00:00,Prise en compte de mes besoins. Facilité d'utilisation du site. Choix et prix,Positive,Uncategorized,1
1497,Parfait vendeur au top,5,2024-06-04 00:00:00+00:00,Parfait vendeur au top ,Positive,Uncategorized,1
1498,recherche facile sur le site,5,2024-06-10 00:00:00+00:00,"recherche facile sur le site, choix important, bon suivi de commandes, je suis très satisfaite de Rakuten",Positive,Uncategorized,1
1499,Achat d'un Samsung neuf été dernier pas de garantie,1,2024-06-12 00:00:00+00:00,"Achat d'un Samsung A34 neuf été dernier, qui tombe en panne PB de charge usb et Rakuten ne prend pas la garantie en charge ni Samsung d ailleurs car c est un produit non europeen.
C'est le vendeur qui ne fait plus partie de Rakuten pour des raisons de contrat rompu avec Rakuten, ayant une adresse mail Tik tok et un portable basé en Espagne, youpi.... Rakuten vous propose de vous assister pour contacter le vendeur. Oh surprise, celui-ci ne répond pas... je vais essayer de le faire réparer à mes frais. En parallèle, je me suis resigné a acheter un nouveau portable, mais cette fois auprès d'une enseigne célèbre ayant pignon sur rue. Pourquoi ne pas mentionner en gros avant l'achat que le produit n'est pas Européen et qu'en cas de panne le constructeur ne le prendra pas en charge, seulement le revendeur qui risque de ne plus être rattaché a Rakuten le jour où vous en aurez besoin et la galère ou impossible pour vous de le faire réparer. Pas merci Rakuten.",Negative,Uncategorized,0
1500,Choix des produits,5,2024-05-15 00:00:00+00:00,"Choix des produits, même très anciens, quel bonheur !
Sécurité dans les transactions, parfait!",Positive,Uncategorized,1
1501,Parfait  👍,5,2024-06-10 00:00:00+00:00,Parfait tous s’est très bien passé 👍,Positive,Uncategorized,1
1502,Très bonne qualité,5,2024-06-01 00:00:00+00:00,Très bonne qualité,Positive,Uncategorized,1
1503,"Site à fuir,nul",1,2024-05-04 00:00:00+00:00,"Site à fuir ,aucun contacts ni des vendeurs (tms france )ni du service après vente, appelé plusieurs fois sans résolution de mon problème,attention ⚠️ n'achetez rien chez eux,grosse galère en perspective, NUL ...
Amateurs.....",Neutral,Uncategorized,0
1504,le vendeur n'a rien envoyé des articles…,1,2024-06-10 00:00:00+00:00,le vendeur n'a rien envoyé des articles commandés,Neutral,Uncategorized,0
1505,La Transaction s'est bien passée rien à…,5,2024-06-10 00:00:00+00:00,La Transaction s'est bien passée rien à redire,Positive,Uncategorized,1
1506,Ma commande est bien.,5,2024-06-10 00:00:00+00:00,Ma commande est bien. ,Positive,Uncategorized,1
1507,Envoi rapide et soigné,5,2024-06-03 00:00:00+00:00,"Envoi rapide et soigné, c'est excellent!",Positive,Uncategorized,1
1508,livre neuf à prix raisonnable ,5,2024-06-10 00:00:00+00:00,j'ai pu acheter des livres d'occasion en très bon état,Positive,Books,1
1509,Ça fait une semaine que j'ai retourné…,1,2024-06-02 00:00:00+00:00,"Ça fait une semaine que j'ai retourné au vendeur un DVD non conforme à sa description et toujours pas remboursé et rakuten fait strictement rien, une honte de ce moquer des gens ! ",Neutral,Uncategorized,0
1510,Conforme à mes attentes,5,2024-06-10 00:00:00+00:00,Réception rapide. L'appareil est compact et la contenance est petite. Je l'utilise pour moudre des graines de chia. Cela convient parfaitement à cet usage. ,Positive,Uncategorized,1
1511,Article parfait pour recharge de…,5,2024-06-10 00:00:00+00:00,"Article parfait pour recharge de climatisations , livraison super rapide je recommande le vendeur .. société sérieuse .",Positive,Uncategorized,1
1512,Nickel,5,2024-06-10 00:00:00+00:00,Nickel. J'aurais juste voulu avoir une idée du délai de transport avant l'achat. ,Positive,Uncategorized,1
1513,Site pas sérieux ne rembourse l’article non réceptionné ,1,2024-06-01 00:00:00+00:00,"J’ai commandé un article command 843433535 le 01/06 depuis cette date je n’ai pas reçu l’article j’ai relancé le vendeur qui n’a pas trouvé l’utilité de me répondre aucune réponse 
J’ai demandé le remboursement de mon article car non réception de l’article de plus le délai est largement dépassé
Rakuten me demande de patienter jusqu’au 20 juin pour ouvrir une réclamation on doit patienter sans l’article et sans notre argent pour pouvoir commander ailleurs 
Heureusement que la somme n’était très importante ",Neutral,Uncategorized,0
1514,Livraison des Dvd rapide.,5,2024-05-25 00:00:00+00:00,"Livraison des Dvd rapide.
Bon état. ",Positive,Uncategorized,1
1515,Beaucoup de choix,5,2024-06-03 00:00:00+00:00,"Beaucoup de choix, prix plutôt raisonnable et envois rapide ",Positive,Uncategorized,1
1516,Je ne suis pas du tout satisfaite de TOUT ,1,2024-06-12 00:00:00+00:00,"Je ne suis pas du tout satisfaite du sercice RAKUTEN. 
De 1 : la commande devait être faite en ""Express"" la livraison a durée trois semaines. 
De 2 : lorsque je demande de l'aide, on me dit que le produit arrive mais qu'on ne peut pas m'en dire plus 
De 3 : personne ne m'appelle pour m'aider 
De 4 : le produit est arrivé mais ne fonctionne pas, il s'agit d'un DYSON Airwrap a plus de 500€ ""NEUF"" avec 3 embouts qui ne fonctionnent pas. 

Je suis vraiment déçue du service client, je ne commanderai plus sur ce site et je ne recommanderai vraiment pas non plus. ",Neutral,Uncategorized,0
1517,Clé Office 2010 fonctionnelle pour 0.9€,5,2024-06-10 00:00:00+00:00,"J'ai été impressionné de pouvoir trouver une clé de validation Office 2010 fonctionnelle à ce prix. Je n'y croyais, je me suis laisser tenté et je ne regrette pas !",Positive,Uncategorized,1
1518,optimiste ,5,2024-06-10 00:00:00+00:00,cela correspond à mes attentes ,Positive,Uncategorized,1
1519,Ravi de trouver des livres d'occasion…,5,2024-06-10 00:00:00+00:00,Ravi de trouver des livres d'occasion en excellent état.,Positive,Books,1
1520,Très bon service rapidité,5,2024-06-10 00:00:00+00:00,Très bon service rapidité ,Positive,Uncategorized,1
1521,Expérience très concluante,5,2024-06-10 00:00:00+00:00,Expérience très concluante. Livraison très rapide.,Positive,Uncategorized,1
1522,Entreprise professionnelle en qui j'ai confiance.,5,2024-06-10 00:00:00+00:00,Très bonne expérience avec cet achat. Vendeuse honnête et produit correspondant avec l'annonce. Une fois il y a quelques mois je suis tombé sur un vendeur ne respectant pas les règles de Rakuten. J'ai été remboursé intégralement (frais de port compris) par Rakuten. Je suis donc très satisfait de la réactivité et du professionnalisme de cette entreprise.,Positive,Uncategorized,1
1523,Très bon site pour trouver des CD et…,5,2024-06-08 00:00:00+00:00,"Très bon site pour trouver des CD et DVD assez rares ......
Livraison sans problème !",Positive,Uncategorized,1
1524,rapide,4,2024-06-10 00:00:00+00:00,"rapide, produit fidèle à la description.",Positive,Uncategorized,1
1525,Quelques problemes afin d'activer Code,4,2024-06-10 00:00:00+00:00,Quelques problèmes afin d'activer le code  mais bon dialogue avec le vendeur et problème résolu.,Positive,Uncategorized,1
1526,je n'ai pas de commentaire,4,2024-06-10 00:00:00+00:00,je n'ai pas de commentaire,Positive,Uncategorized,1
1527,Un lecteur de cassette et convertisseur…,1,2024-06-11 00:00:00+00:00,"Un lecteur de cassette et convertisseur qui manque une fonctionnalité essentielle. On ne peut pas l'utiliser sans courant électrique, pas de pille; en plus le vendeur n'est pas joignable facilement. Pour le retour je ne sais pas quoi faire. Le délais de réception assez long: 17 jours  . Votre réf :841826547/933370612",Positive,Uncategorized,0
1528,Merci pour votre service efficace,5,2024-06-10 00:00:00+00:00,"Merci pour votre service efficace. Une première pour nous que nous renouvellerons!

Kénavo",Positive,Uncategorized,1
1529,Comme toujours et depuis longtemps,5,2024-06-10 00:00:00+00:00,"Comme toujours et depuis longtemps, très bien. Satisfaite des achats et envois. ",Positive,Uncategorized,1
1530,Livraison au top,5,2024-05-22 00:00:00+00:00,"le livre acheté a été livré selon la description faite par le vendeur, très bien emballé, dans un délai raisonnable",Positive,Books,1
1531,Je recommande à 100%.,5,2024-06-10 00:00:00+00:00,"Je recommande à 100%.
Une livraison rapide, efficace et sans aucun problème.
Le colis arrive en bon état, les vendeurs qui respectent très bien leurs engagements.
Rien à redire une commande parfaite",Positive,Uncategorized,1
1532,Parfait,5,2024-06-03 00:00:00+00:00,Aucun probleme constaté ,Positive,Uncategorized,1
1533,Je suis tre content d'avoir comande…,5,2024-06-10 00:00:00+00:00,"Je suis tre content d'avoir comande chez vous, le service est professionnel et honnête, merci beacoup pour votre effort",Positive,Uncategorized,1
1534,Bonne réception de tous les articles.,5,2024-06-10 00:00:00+00:00,"Bonne réception de tous les articles.
",Positive,Uncategorized,1
1535,"ToutvOK, dans les temps",5,2024-06-10 00:00:00+00:00,"Rapidité, sérieux, efficacité ",Positive,Uncategorized,1
1536,Bonne réception de ma commande,5,2024-06-10 00:00:00+00:00,"Bonne réception de ma commande, film DVD.
Impeccable. Gentil vendeur.
J'adore ! 
Film cape et épée, Alexandre DUMAS : ***Le Comte de Monte Christo.
Belles prestations des acteurs.
Images superbes. Invitation au rêve ! Du romantisme !!",Positive,Uncategorized,1
1537,Livraison rapide et points d'accès faciles…,5,2024-06-10 00:00:00+00:00,"La livraison a été rapide et les  points d'accès faciles à trouver. Les libraires sont réactifs, c'est très pratique. Je recommande vivement.",Positive,Uncategorized,1
1538,Housse conforme à la commande bien que…,5,2024-06-10 00:00:00+00:00,Housse conforme à la commande bien que trop petite pour mon scooter,Positive,Uncategorized,1
1539,Rakuten : Respect du lecteur,5,2024-06-10 00:00:00+00:00,"Je suis très satisfait car je peux lire à moindre coût ce qui à l'heure actuelle est quelque chose d'unique car tout est hors de prix. Rakuten France est un pied de nez à tout ceux qui veulent que l'on paye le savoir grâce à un pognon de dingue. Merci Rakuten France d'exister et de nous permettre de nous informer de nous instruire ou simplement de nous divertir à peu de frais, sans exagération et très souvent.  ",Positive,Uncategorized,1
1540,La qualité ,5,2024-06-10 00:00:00+00:00,C'est pratique et rassurant...,Positive,Uncategorized,1
1541,Parfait,5,2024-06-10 00:00:00+00:00,Service impeccable,Positive,Uncategorized,1
1542,Site parfait pour la mise en relation entre particuliers,5,2024-06-10 00:00:00+00:00,Site parfait pour la mise en relation entre particuliers,Positive,Uncategorized,1
1543,Super,5,2024-06-10 00:00:00+00:00,"Super, toujours satisfaite des commandes qu'on a fait jusqu'ici, jamais de soucis, rien à dire ++++",Positive,Uncategorized,1
1544,2 livres sur trois reçus très…,4,2024-06-10 00:00:00+00:00,2 livres sur trois reçus très rapidement. Le troisième seulement 10 jours plus tard. Mais le tout parfaitement conforme. Donc avis très favorable.,Positive,Books,1
1545,Excellent vendeur à l écoute,5,2024-06-10 00:00:00+00:00,"Excellent vendeur à l écoute, très bon produit ",Positive,Uncategorized,1
1546,Produit Poco F5 conforme à la commande.,5,2024-06-10 00:00:00+00:00,"Produit Poco F5 conforme à la commande.
Livraison rapide c'est parfait.",Positive,Uncategorized,1
1547,On trouve des choses qu’on ne trouve…,5,2024-06-10 00:00:00+00:00,"On trouve des choses qu’on ne trouve plus ailleurs,et prix raisonnable,l’envoi est rapide et soigné ,je reviendrai sur le site très certainement 👌",Positive,Uncategorized,1
1548,Produit conforme à nos souhaits ,5,2024-06-10 00:00:00+00:00,"Le produit acheté correspond à nos attentes, ainsi que le respect des délais. Les différents échanges avec le vendeur étaient réactifs et les réponses claires. Je recommande et referai la même expérience.",Positive,Uncategorized,1
1549,"Après un mois d'attente, le produit n'a pas été livré.",1,2024-04-26 00:00:00+00:00,"Gigigu Pro:
Moto Shield Vnh2sp30 Stepper Motor Driver Module
Après un mois d'attente, le produit n'a pas été livré. Soit disant pour un problème de transport et ne pouvait être réexpédié. Remboursement imposé. ",Neutral,Uncategorized,0
1550,Conforme à la commande et dans les…,5,2024-06-10 00:00:00+00:00,"Conforme à la commande et dans les délais annoncés .
Très bien ",Positive,Uncategorized,1
1551,J’ai pu me procurer un livre ancien que…,5,2024-06-10 00:00:00+00:00,J’ai pu me procurer un livre ancien que j’avais du mal à trouver.,Positive,Books,1
1552,Simplement parfait 👍,5,2024-06-10 00:00:00+00:00,"Simple, rapide et efficace ",Positive,Uncategorized,1
1553,Ample choix de commerçants partenaires.,5,2024-06-10 00:00:00+00:00,Ample choix de commerçants partenaires.,Positive,Uncategorized,1
1554,Rapidité d'acceptation et d'envoi,5,2024-06-10 00:00:00+00:00,Rapidité d'acceptation et d'envoi ,Positive,Uncategorized,1
1555,Je trouve que le système est simple,5,2024-06-10 00:00:00+00:00,"Je trouve que le système est simple. Il suffit de commander et rien d'autre à faire que de confirmer la réception. Je sais que s'il y a un problème, je peux en référer à l'équipe Rakuten. De plus je suis confiant avec le système de payement qui me garantie le remboursement en cas de non livraison du produit.",Positive,Uncategorized,1
1556,Prix compétitif ,5,2024-06-10 00:00:00+00:00,Le prix du produit recherché était en promotion avec le partenaire Boulanger de Rakuten et j'avais un réduction supplémentaire à utiliser. C'était donc intéressant de choisir ce site. ,Positive,Uncategorized,1
1557,parfait,5,2024-06-10 00:00:00+00:00,"j 'ai trouvée rapidement le jeu que je cherchais ,a un trés bon prix .  trés facile de passer la commande, livraison parfaite et dans les délais .",Positive,Uncategorized,1
1558,Un vendeur au top à l'écoute de son…,5,2024-06-10 00:00:00+00:00,Un vendeur au top à l'écoute de son client très bonne transaction je recommande ,Positive,Uncategorized,1
1559,Conforme et compétitif,5,2024-06-10 00:00:00+00:00,Conforme et compétitif,Positive,Uncategorized,1
1560,j' ai  reçu un téléphone volé et ça…,1,2024-06-10 00:00:00+00:00,"j' ai  reçu un téléphone volé et ça fait environ 10 jours que j’essaie de me faire remboursé
j'ai des réponses partielles à mes questions",Neutral,Uncategorized,0
1561,Les articles correspondaient à la…,5,2024-06-10 00:00:00+00:00,Les articles correspondaient à la description. Arrives à bin port emballés soigneusement. Communication vendeur/Service client agréable ,Positive,Uncategorized,1
1562,Transaction sans problème.,5,2024-06-10 00:00:00+00:00,"Transaction sans problème.
Je recommande ce vendeur. ",Positive,Uncategorized,1
1563,Très bon état,5,2024-06-10 00:00:00+00:00,"Très bon état, conforme à la description !",Positive,Uncategorized,1
1564,Parfait,5,2024-06-10 00:00:00+00:00,Conformité du produit,Positive,Uncategorized,1
1565,Tout s'est très bien déroulé comme…,5,2024-06-10 00:00:00+00:00,Tout s'est très bien déroulé comme toujours !!!,Positive,Uncategorized,1
1566,Très bien ,5,2024-06-10 00:00:00+00:00,Très bien ! Objet en très bon état. Délais de livraison correcte.,Positive,Uncategorized,1
1567,"ATTENTION AUX FRAIS D ENVOIS ""NORMAUX""…",1,2024-06-11 00:00:00+00:00,"ATTENTION AUX FRAIS D ENVOIS ""NORMAUX"" SUR RAKUTEN ( TARIF LETTRE, LETTRE SUIVIE, ETC). BEAUCOUP D ARNAQUES ( DEALICASH, PARTICULIERS, ETC...) !!!!!!!!!!!!!!!!!!!!!!!  PRÉFÉREZ TOUJOURS SHOP2SHOP BY CHRONOPOST OU MONDIAL RELAY. 
ET BIEN SÛR,  EN CAS DE PROBLÈMES, NE COMPTEZ PAS SUR LE SERVICE CLIENT AU MAGHREB QUI BIEN SÛR NE COMPREND RIEN AU CONTEXTE ET LIT SES FICHES !!!!!!!!!!!!!!!!!!!!!!!!!!!!",Neutral,Uncategorized,0
1568,Vraiment top,5,2024-06-10 00:00:00+00:00,"Vraiment top, même le service client.",Positive,Uncategorized,1
1569,Très bon service ,5,2024-06-10 00:00:00+00:00,"Très professionnel 
Merci",Positive,Uncategorized,1
