id,title,rating,date,body,sentiment,category,satisfied
205,A évité arnaque !!!!!!,1,,"A évité arnaque !!!!!!
ALIBABA trade une escroquerie.

Les fournisseurs payent par mois Alibaba pour avoir  le Logo Alibaba trade ""marque de confiance "" , pour rentabilisé et fidélisé les fournisseurs Aliba donne 90% du temps raison au fournisseur .

Site chinois entre chinois , aucune logique de raisonnement dans le règlement à la miable   .
Je retourne sur mes fournisseurs EUROPEEN bien de chez nous et aider notre économie .
C'est un peut plus cher , mais on est protégé par une réglementation .

PS ALIBABA A EVITER",Neutral,Uncategorized,0
206,J'ai commandé le 3 Mai 2021 un…,3,2021-06-17 00:00:00+00:00,"J'ai commandé le 3 Mai 2021 un extracteur de fumée toxique ( Numéro de commande  813097122759529) Le délai estimé sur le site était de 7 à 14 jours. C'est ce même délai qui apparait aujourd'hui sur le site . La commande a été validée avec un délai maximum de 75 jours, une fois le paiement réalisé.
En outre le numéro de suivi transporteur associé à la commande est erroné. Au début j'ai cru que le transporteur n'avait pas encore synchronisé ses données mais aujourd'hui le numéro de suivi DHL n'ai pas reconnu par DHL . 
J'ai échangé avec 6 interlocuteurs sur le Chat Alibaba en demandant à ce que les informations délai de la fiche produit affiché avant confirmation du paiement soit correcte, soit à savoir 7 à 75 jours dans le cas présent. 
Je pense que c'est une demande raisonnable.
SI au bout de 75 jours je n'ai pas le produit.
Par ailleurs comme il s'agit pour moi d'un produit de sécurité ( je respire des vapeurs toxiques car la machine laser commandée par ailleurs sur Alibaba pas Express ne les évacue pas) je ne souhaite pas renoncé à ma commande. aussi ai-je demandé à ce que l'on me propose un produit équivalent livrable rapidement.  Les interlocuteurs du chat en ligne n'ont pas donné suite à ma demande. 

J'ai déjà plusieurs expériences très positives avec Alibaba et Alibaba Express. C'est pourquoi j'ai du mal à comprendre sans doute qu'un fournisseur qui ne respecte pas ses délais estimés et qui de surcroit fournit un faux numéro de suivi ne soit pas sanctionné.",Neutral,Uncategorized,0
207,Satisfait su service,5,,"Satisfait su service, confiance, soutien et suivi.
Merci Alibaba",Neutral,Uncategorized,1
208,Demande de prolongation de protection…,1,2021-06-13 00:00:00+00:00,"Demande de prolongation de protection d’achat non pris en compte par alibaba.
Litige clos en faveur du vendeur.
Colis soit disant toujours en transit. 
Tableau excel justifiant le suivi interne du service de transport ( train ) fourni par le vendeur.
Commande réalisée mi-mars à ce jour toujours en attente d’être récupérer par ups. 
Avez-vous rencontré un litige similaire ?",Neutral,Uncategorized,0
209,Perfect,5,,Perfect! i recommend!,Positive,Uncategorized,1
210,Bonjour je commande un téléphone…,2,2021-05-11 00:00:00+00:00,"Bonjour je commande un téléphone portable et il ne fonctionne pas, je ouvert un litige et on ma demandé de les révuager, sa ma coûte 17euros on m'a der une adresse en ESPAGNE et un numéro de téléphone, plus de nouvelle et personne répond",Neutral,Uncategorized,0
211,Erreur de commande,5,,"Erreur de commande, renvoyée,
remboursée sans conflit franchement honnête Alibaba .com",Neutral,Uncategorized,1
212,Très fiable et professionnelle,5,2021-05-16 00:00:00+00:00,Très fiable et professionnelle,Neutral,Uncategorized,1
213,Commande de plus de 1.000€ auprès d'un…,1,2020-12-15 00:00:00+00:00,"Commande de plus de 1.000€ auprès d'un fournisseur qui affirme livrer sous 1 mois. Reçu après plus de 4 mois avec de nombreuses inquiétudes. Service litige d'alibaba qui fait semblant de ne pas comprendre. Fournisseur qui envoi un cadeau cheap, dont je dois payer d'importants droits de douane (plus important que la valeur du cadeau). Droits payés à DHL, qui ne me livre pas, et me mets en demeure malgré le paiement par virement. Alibaba est vraiment à fuir si vous vous voulez éviter les problèmes grauits...",Positive,Books,0
214,A eviter,1,2021-05-01 00:00:00+00:00,"A eviter, Impossible d'entrer en contact avec eux. Pas de message pour reglement ou confirmer la commande. NUL",Negative,Uncategorized,0
215,ANRAN CAMERA,1,2021-03-21 00:00:00+00:00,"通過你的道路。 相機質量非常差，他不會償還自己。
Passez votre chemin. Caméras de très mauvaise qualité, il ne mon pas remboursé. 
Pass your way. Cameras of very poor quality, he does not repay myself.
Pass deinen Weg weiter Kameras von sehr schlechter Qualität, er kahlt mich nicht zurück.
Pase su camino. Cámaras de muy mala calidad, no me paga.
تمرير المسار الخاص بك. كاميرات ذات نوعية رديئة للغاية، لا يسدد نفسي.
あなたの道を渡します。 非常に悪い品質のカメラ、彼は自分自身を返済しません。
Lulus jalan anda. Kamera yang sangat miskin, dia tidak membayar diri saya.
Пройти свой путь. Камеры очень низкого качества он не освобождает себя.
ผ่านเส้นทางของคุณ กล้องที่มีคุณภาพต่ำมากเขาไม่ได้ตอบแทนตัวเอง
Ipasa ang iyong landas. Ang mga camera ng napakahirap na kalidad, hindi niya binabayaran ang aking sarili.",Negative,Uncategorized,0
216,Ali Baba ...et les 40 voleurs,1,2021-01-15 00:00:00+00:00,"Afin de sécuriser des locaux isolés et des véhicules, j'ai commandé deux enregistreurs DVR (en deux fois) avec la prévision d'équiper plusieurs autres sites. Délai de livraison: un mois. Je reçois les appareils de bel aspect et entreprends leur installation.  Surprise: un enregistreur ne reconnait pas la carte SD, les deux ne reçoivent pas les caméras! Contact pris, la seule réponse est que je ne sais pas programmer ou que mes caméras sont défectueuses! Je précise que j'ai installé plusieurs dizaines de systèmes vidéo dans des bus mais leur avis ne varie pas. J'ai acheté, pour essayer un enregistreur sur un autre site: tout fonctionne! J'ai perdu 70 euros et trois mois! Ali Baba et les 40 voleurs: à fuir",Neutral,Uncategorized,0
217,Nouvelle perspective d'achat de produits en ligne,3,2021-04-22 00:00:00+00:00,"Avec tiresiat (site web), vous pouvez déposer une suggestion sur un produit afin d'obtenir un préavis d'autres utilisateurs ayant eu la même expérience d'achat que la vôtre. 
Cela m'a permis d'être plus ""regardant"" sur les objets et les produits dont j'achetai récemment.
En espérant que ca puisse aider",Neutral,Uncategorized,0
218,produit reçu pas du tout conforme,1,2021-04-22 00:00:00+00:00,produit reçu pas du tout conforme. SAV de Alibaba considère qu'il ny'a pas de pb car la livraison a été effectuée....??!,Neutral,Uncategorized,0
219,0 étoiles,1,2021-03-25 00:00:00+00:00,"0 étoiles, car en + il nous force pour 1étoile, commandé un conteneur de papier double A A4 de Thaïlande, une personne kasemchai chantana contacte envoie des photos de l'usine, des papiers pour mettre en confiance donc payé 1355€ au port + 655€ à la mer et le reste une fois le conteneur en France, et rien reçu, arnaque et grand banditisme, ce qui me choque un grand site comme Alibaba utilise des fraudeurs et des bandits sur son site ?????",Positive,Uncategorized,0
220,Moi j ai acheter 2 fois des écouteurs…,1,2021-04-21 00:00:00+00:00,Moi j ai acheter 2 fois des écouteurs toujours déçus en plus j ai payer la douane et promet de ne pas payer très déçus je me retrouve avec 20 écouteurs dans les bras ils n’on pas voulu me rembourser avec leur assurance de m....comment je pourrai faire pour être remboursé de 600 dollars?,Neutral,Uncategorized,0
221,Acheté un article sur Alibaba,1,2021-01-22 00:00:00+00:00,"Acheté un article, bien reçu mais n'ayant mais j'avais convenu avec le vendeur après l'achat d'une remise sans signature car l'article n'était pas ceux que j'avais demandé, mais jamais eu la somme convenue. J'ai fait un litige avec l'intermédiaire de Alibaba pour trouver une solution avec le marchand mais malheureusement c'était 30 jours après la réception du produit, alors mon litige ne fut pas étudié car demandé trop tard. Le problème, c'est très mal expliqué pour les règles des litiges, une usine à gaz pour embrouiller le consommateur et tout faire pour que le consommateur ne puisse se retourner. Aliexpress pourtant du même groupe est plus honnête et l'assurance du consommateur est plus digne de confiance. Donc c'est la première fois et la dernière fois que j'achèterai sur Alibaba.",Neutral,Uncategorized,0
222,Des VOLEURS!,1,2021-04-19 00:00:00+00:00,Des VOLEURS!! Tu commandes tu Paie on te prélève et tu ne reçois RIEN.......A FUIR ARNAQUE,Neutral,Uncategorized,0
223,Fiable jusqu'ici aucun pb,5,2021-04-18 00:00:00+00:00,Fiable jusqu'ici aucun pb,Neutral,Uncategorized,1
224,Good products,5,,"Good products, no probleme",Positive,Uncategorized,1
225,Arnaque site chinois,1,2021-04-09 00:00:00+00:00,"J'ai fait plusieurs commandes sur le site allibaba sans problème et j'étais confiant mais dernièrement, fin mars, j'ai cder 4 paires de chaussure...... le colis est bien arrivé en temps mais surprise il n'y avait que 2 paires au lieu de 4 ! Pas de bordereau de livraison.... Sur mon compte c'est mentionné livré.... pour les 4 paires. Donc voilà l'arnaque à la chinoise: le fournisseur livre le colis avec le numéro de commande et référence du transitaire tout correspond à votre dossier, mais la quantité ne correspond pas ou la marchandise ne correspond pas. Il y a qques temps J'ai reçu une paire de lunette de soleil au lieu d'une machine à café? Malin les chinois, tant qu'il y a un colis livré.... même vide aucun recours !",Neutral,Books,0
226,Alibaba ou wish. Tirez vous vite,1,2021-04-05 00:00:00+00:00,"Je voulais essayer alibaba après avoir à faire à wish. Vu les avis je m'essaierai pas. Ne partez pas pour wish, ce sont des voleurs, des arnaqueurs, vous ne pourrez jamais entrer en contact avec eux réellement. Des marchandises non livrées ou ne correspondant à ce que vous avez commandé (en quantité et/ou en qualité). Grosse arnaque. Boycoter à tout prix.",Neutral,Uncategorized,0
227,Se sont des gros voleurs ne payez…,1,2021-03-20 00:00:00+00:00,Se sont des gros voleurs ne payez jamais par paypal ni wester union prennez une assurance ou mieux boycotter ce site de m***,Neutral,Uncategorized,0
228,Des sacré voleurs faites attention…,1,2021-03-18 00:00:00+00:00,"Des sacré voleurs faites attention avant de commander. De l'escroquerie en bande organisée. Je déconseille fortement. Oublié les plus gros voleurs du monde et je parle en très bonne connaissance de cause. 
Je vous l'assuré.",Neutral,Uncategorized,0
229,very happy very happy,5,,very happy very happy,Positive,Uncategorized,1
230,Je suis choqué pourquoi les gens il dit…,1,2021-03-18 00:00:00+00:00,Je suis choqué pourquoi les gens il dit un bon site mais c'est des voleurs des arnaques des menteurs il fait tout pour qu'il tarnac même tu fais un litige pour le système il vient direct avec le vendeur pas avec toi j'ai jamais vu des gens comme les vendeurs sur Alibaba .même sur les avis il y a beaucoup des Chinois en Europe qu'il fait des fois sa vie pour les nouvelles clients les Chinois voir toutes les Européens et tout le monde entier des animaux fais gaffe tu achètes pas sur ce site,Positive,Uncategorized,0
231,Très satisfait je recommande fortement,5,,Très satisfait je recommande fortement,Neutral,Uncategorized,1
232,Je suis très satisfait d'ALIBABA mes…,5,,Je suis très satisfait d'ALIBABA mes commandes se sont passées comme je l'espérais. Merci.,Neutral,Uncategorized,1
233,Super site facile à prendre en main…,5,,Super site facile à prendre en main interaction avec les fournisseur immédiat. Trouvez tout les détailles des transaction en détail. Dommage que le site alibaba.com ne soit pas en français!,Positive,Uncategorized,1
234,20/20 VERY GOOD...,5,2021-02-24 17:06:25+00:00,20/20 VERY GOOD...,Positive,Uncategorized,1
235,Mais comment vous faites un hacker par…,1,2021-02-21 00:00:00+00:00,Mais comment vous faites pour être arnaquer par le sites regarde juste le titre ça veut te dire Ali baba et les 40 voleurs 🤣🤣🤣🤣,Neutral,Uncategorized,0
236,Je me suit fait arnaquer de 2600$ us ne…,1,2021-02-15 00:00:00+00:00,Je me suit fait arnaquer de 2600$ us ne faite plus j’étais affaire avec cette place très très dangereux. Passer le mot. Mes ne confondez pas alibaba et alibaba express j ai reçu tout mes commande avec alibaba express les chinois sur alibaba son des voleurs.,Neutral,Uncategorized,0
237,Très très mauvaise expérience …,1,,Très très mauvaise expérience il vous prenne votre argent la marchandise n'arrive jamais malgré plusieur relance et puis vous réponde que c'est hors délais et ne vous rembourse PAS ce ne sont que des VOLEUR,Neutral,Uncategorized,0
238,Je déconseille,1,2021-02-11 00:00:00+00:00,"Je déconseille 
La « Gold » assurance est censée rassurer le consommateur. Cela a été mon cas. 
Commande pour un fauteuil roulant passée le 25 octobre.
En janvier ne recevant rien je contacte l’assurance. La non livraison n’est pas couverte.
Début février je reçois ma commande abîmée.
Je contacte de nouveau l’assurance qui me demande à maintes reprises des preuves en photos et vidéos du produit et emballage . Je m’exécute. 

Au final il me demande de voir avec mon fournisseur et mon transporteur local  ... chose que je n’ai pas faite. 
Le but de cette assurance est tout simplement de rassurer le client et surtout de le faire payer le produit. 
Donc je DÉCONSEILLE 


I advise against
“Gold” insurance is supposed to reassure consumers. It was my case.
Order for a wheelchair placed on October 25.
In January, receiving nothing, I contacted insurance. Non-delivery is not covered.
At the beginning of February I received my damaged order.
I contact insurance again, which repeatedly asks me for proof in photos and videos of the product and packaging. I do.

In the end he asks me to see with my supplier and my local carrier ... something that I did not do.
The purpose of this insurance is quite simply to reassure the customer and especially to make him pay for the product.
So I ADVISE AGAINST",Neutral,Uncategorized,0
239,Very satisfied,5,2021-02-04 11:15:25+00:00,Je suis toujours très satisfaite des services fournis par Alibaba.,Neutral,Uncategorized,1
240,tous est ok et exellent,5,,tous est ok et exellent,Positive,Uncategorized,1
241,Commande reçue un mois et demi après!,1,2021-01-11 00:00:00+00:00,"Commande payée et validée le 15/12/2020 et délai de livraison au 29/12/2020.
Au  02/02/2021 enfin reçu, délais annoncés fantaisistes.
Difficultés à communiquer avec Alibaba.",Neutral,Uncategorized,0
242,Produits chinois,3,,"Produits chinois, parfois de bonne qualité mais le plus souvent rien",Neutral,Uncategorized,0
243,Site d'arnaque,1,2021-01-22 12:06:51+00:00,Site d'arnaque qui devrait être illégale en France.,Neutral,Uncategorized,0
244,Contact urgent,5,2021-01-21 11:38:57+00:00,"Bonjour 
Madame, Monsieur,
Je vous écris un message pour vous annoncer un vol. J'achète un véhicule sur site alibaba.com et j'ai une fournisseur qui ma appelé plus ne m'envoie plus des messages pour me dire ou onne elle me mentir et je n'ai plus de nouvelles depuis deux mois et je besoin de un aide.
Madame fournisseurs elle appelle madame Alexander-Bartek-Bazyli je ne plus de sa nouvelle je besoin qu'elle me soit contacter pour com mes des choses en place ou me rembourser mes argent. J'attends votre réponse ou par message. cordialement madame himana Isabelle",Neutral,Uncategorized,1
245,OK I received the parcel on time,5,,OK I received the parcel on time,Positive,Uncategorized,1
246,Great-TV Store Ali express ci l'arnaque…,1,2021-01-13 19:36:58+00:00,"Great-TV Store Ali express ci l'arnaque j'ai commandé   jais rien reçu Numéro de commande :
8124180260414078 du 09-01-2021",Neutral,Uncategorized,0
247,grossiste en France je déconseille a…,1,2021-01-12 09:37:01+00:00,"JE ME SUIS FAIT ARNAQUER DE 10 000 EUROS...grossiste en France je déconseille a toute l'Europe de ne plus faire confiance a alibaba.com ou alibabaexpress ce sont des voleurs, l'assurance est inexistante de plus entre usine de contrefaçon basé en Chine et alibaba s'opère un long chemin de magouille open dispute ou soit disant il ne comprennent pas la langue demande des preuves!!!!  on fournie les preuves et en faite vous perdez du temps et puis votre argent..
conseil ne plus acheter et comme cela on pourra demander matériel avant paiement....
Le mieux est de les banirs totalement...
Cordialement",Negative,Uncategorized,0
248,Service après vente aux abonnés absents,1,2021-01-12 06:27:46+00:00,"Service après vente aux abonnés absents
J'ai acheté un ordinateur presque 600 € qui n'a jamais réellement fonctionné il faut savoir que vous pouvez pas contacter par téléphone comme cela se fait sur Amazon le vendeur mais uniquement par tchat ils vous répondent quand ils peuvent c'est compliqué pour expliquer vos problèmes
Donc effectivement c'est moins cher que sur des sites occidentaux mais il faut savoir que si vous avez le moindre problème vous êtes tout seul sans aucune garantie ni de réparation ni de remboursement donc je suis très déçu de ce site et plus jamais je ferai d'achat dessus
Je suis un acheteur français et je me rends compte que beaucoup d'avis d'acheteur français sont négatif
C'est les acheteurs américain ou anglais qui font remonter la note d'Ali Baba je m'interroge quand même sur la pertinence de ces avis sur la politique commerciale d'Ali-Baba vers les pays anglo-saxons et vers la France
 cordialement à tous ceux qui me lisent",Neutral,Uncategorized,0
249,Achat annulé pas remboursé,1,2021-01-11 15:14:33+00:00,"Achat annulé (1188$) soit disant remboursé, argent jamais reçu.
ARNAQUE !!",Neutral,Uncategorized,0
250,Arnaque ou beug,1,2021-01-05 12:06:43+00:00,"J'ai passé une commande et le la page se ferme après avoir mis mes coordonnées bancaires.
Arnaque ou beug????",Neutral,Uncategorized,0
251,Voleur escroquerie,1,2021-01-05 00:00:00+00:00,"Voleur escroquerie 
A fuir",Neutral,Uncategorized,0
252,Site à éviter absolument,1,2020-12-31 00:00:00+00:00,"Site à éviter absolument, beaucoup de vendeurs proposent des articles médiocres et complètement inutilisables",Neutral,Uncategorized,0
253,Great seller and great product,5,,Great seller and great product,Positive,Uncategorized,1
254,le systeme est fait pour arnaquer les…,1,,"le systeme est fait pour arnaquer les gens alibaba protege le vendeur grace a toute sorte d'arnaque automatisée , bref site d'escroc j'ai perdu des millier d' euros sur 2 commande.et j'attend de recevoir la troisieme.... mais je n'espere plus",Neutral,Uncategorized,0
255,augmentation de prix et service client nul,1,2020-12-21 00:00:00+00:00,"envoie d'un colis dans un transporteur a shenzen pour un devis de 222 usd, arrivé la bas l'agent en profite pour augmenter le prix a 278 usd, alibaba est contacter et s'en fou complètement que les transporteur augmentent leurs prix quand ils sont arrivés dans leurs entrepôt. site a fuir et les transporteur chinois a fuir aussi",Neutral,Uncategorized,0
256,Very good service,5,,Very good service. Very professional.,Positive,Uncategorized,1
257,Livraison incomplète,1,2020-12-13 00:00:00+00:00,"Sur 2 commandes, une partie des articles n’ont pas été livrés, et il est très compliqué de faire une réclamation.... quand enfin on parvient à la faire, on reçoit comme réponse que l’affaire est classée!!!",Neutral,Uncategorized,0
258,Cette entreprise sur Alibaba est une…,1,,"Cette entreprise sur Alibaba est une arnaque. 

!! Ningbo Biumart E-Commerce Co., Ltd. !!

J'attend depuis plus d'un mois qu'il me donne certain document pour dédouaner mon colis. Mais il ne me réponde pas. Et pour l'instant, je n'arrive pas à me faire rembourser avec Alibaba !

!!! Biumart !!!

-------------------------------

This business on Alibaba is a scam.

!! Ningbo Biumart E-Commerce Co., Ltd. !!

I have been waiting for more than a month for him to give me certain document to clear my package. But he doesn't answer me. And so far, I can't get my money back with Alibaba! 

!! Biumart !!",Positive,Uncategorized,0
259,escroquerie sur Alibaba,1,2020-12-02 17:41:20+00:00,"Bonsoir,
J'ai regler deux commandes via ALIBABA est depuis le mois de mai 2019 je n'ai plus de nouvelles du fournisseur et Alibaba ""me brode"" avec des réponses qui n'aboutissent à rien... Résultat 8900 dollars de perdu ... Merci Alibaba",Neutral,Uncategorized,0
260,Les prix change une fois la commande…,1,2020-11-28 16:23:15+00:00,"Les prix change une fois la commande effectuer , et quand on demande un remboursement car le prix (qu'on a deja payé) ne convient plus , ils rembourse qu'une partie car ""apparemment"" la banque du fournisseur prend des frais ... 
quelle bande d'arnaqueur ..site a fuir si votre commande dépasse les 100euros",Neutral,Uncategorized,0
261,Perfect,5,,Perfect. Just intructions were missing,Positive,Uncategorized,1
262,"Bonjour, le vendeur véreux est Konka Manufactory Appliances Store cautionné par AlyExpress. A ce jour, je n'ai toujours pas reçu le remboursement de mon argent. Pouvez-vous m'aider?",1,2020-11-27 00:00:00+00:00,"Bonjour, J'ai acheté un Rice Cooker depuis le mois d'Août dernier et je n'ai jamais été livré. Quand j'interroge le vendeur il me prétexte que le colis est retenu par les douanes locales: or, j'ai fait des recherches et il semblerait que la marchandise était retournée à l'expéditeur depuis le 5/10/2020 pour faute de facture. Depuis, je me bats pour avoir ce document: les services de Chronopost en a besoin pour diriger l'enquête. Ce vendeur fait "" l'autruche"" et je n'ai toujours pas été remboursé Que faire",Neutral,Uncategorized,0
263,Arnaque,1,2020-11-18 23:12:57+00:00,"des vendeurs et arnaqueurs soutenus par Alibaba 
j'ai acheté un produit qui ne ressemble pas à ce qui montre sur leur site.
ils font exprès de bloquer l'ajout des photos et de on peut pas valider le commentaire, donc les gens se font avoir quand ils ne trouvent pas d'Avis négatif
et ces arnaqueurs continuent à vendre leurs faux produit",Neutral,Uncategorized,0
264,Smooth transaction,5,2020-11-13 04:58:19+00:00,"Smooth transaction
Will buy again ;)",Positive,Uncategorized,1
265,Tout simplement parfait !,5,,"Très bon vendeur , attentif et serviable . Le vendeur répond rapidement à vos questions . Les produits sont de qualité , le service est remarquable . Je conseille vivement cette entreprise pour son sérieux et sa serviabilité .",Neutral,Uncategorized,1
266,Très déçu j'ai acheté de montre,1,2020-10-23 00:00:00+00:00,"Très déçu j'ai acheté de montre ! Les deux ne fonctionne pas . J'ai fait changer les 2 pile rien , j'ai fait plusieurs vidéos envoyé au service clients et mail, pas une réponse ! ni le vendeur ( numéro commande 54479687001023406) 38,78€.
Je déconseille d'acheter sur ce site Alibaba , mois c'est la première et la dernière . ( Il sont pas honnête ) .et le service client nuls .",Neutral,Uncategorized,0
267,ALIBABA site auquel il ne faut pas vous…,1,2020-11-02 13:06:22+00:00,ALIBABA site auquel il ne faut pas vous fiez ne prenez pas d assurance il ne rembourse rien se moque des clients vous demandes des masses de renseignements mais vous dit qu'il ne faut rien attendre d eux. Les chinois dans toute leur splendeur. Ne contrôle rien et sont les meilleurs commanditaire de contrefaçon. J ai un litige avec qui trouveras aucune solution. Société a éviter a tout prix comme le commerce avec la chine.,Neutral,Uncategorized,0
268,KingBrite Led Grow Light LM301H,5,,KingBrite is the best supplier on Alibaba for Led Grow Light LM301H,Positive,Uncategorized,1
269,CONFIANCE ABSOLUE,4,2020-10-26 06:23:50+00:00,"J'ai le même niveau de confiance avec Alibaba qu'avec Amazon ou Ebay, ils sont tous les mêmes pour moi, cependant l'implémentation et l'aspect visuel du site me déroutent parfois un peu.",Neutral,Uncategorized,1
270,Demande de remboursement,1,,"J'ai commandé des articles, PS4 pro 1To qui étaient en promotion, c'est-à-dire, tu achètes 2, on t'en offre 1 de plus, avec 15 jeux par console et 2 controleurs. J'ai payé pour 2 consoles, c'est-à-dire 300$ et le fournisseur me dit qu'il y a une erreur sur mon colis. Au lieu de 3, on a mis 15 articles et que je devais payer l'excédent. J'envoie les 200$ qu'ils avaient demandé, le fournisseur m'ecrit en disant que mes articles n'étaient pas enregistrés au Cuba, lieu de transit des articles à la compagnie maritime, et que je devais ajouter 300$. C'est de l'arnaque ça! Pour une erreur commise par eux, c'est moi qui dois en patir? J'exige d'être remboursée. Au total vous devez me rembourser mes 500$. Vous êtes des arnaqueurs!!! Et sachez que moi je suis africaine, bantoue. Chez moi, on ne badine pas avec l'argent de la sueur d'une personne. Vois êtes avertis. La société se nomme ""Valve Corporation"". Remboursez moi où je vous montrerai de quoi les africains sont capables.",Neutral,Uncategorized,0
271,great product !!!!!!,5,,great product !!!!!!,Positive,Uncategorized,1
272,Bonne transaction avec Anping county…,4,2020-10-03 08:19:08+00:00,Bonne transaction avec Anping county Yize Metal,Neutral,Uncategorized,1
273,Better than amazon or cdiscount.,5,,Better than amazon or cdiscount.,Positive,Uncategorized,1
274,Je vie un véritable cauchemars avec…,1,2020-09-14 11:15:53+00:00,"Je vie un véritable cauchemars avec Alibaba ,une escroquerie de 3200 euro le vendeur un skamer ne répond plus à mes demandes normal !! ,bien sur Alibaba ne fais rien ,on se demande si il y à quelqu'un chez eu qui prenne au sérieux les clients  
pour temps classer OR par Alibaba  ,je viens de voir qu'il à ouvert un autre site avec l'aval d’Alibaba 
franchement je ne sais plus ou me tourner
attention
Nom edmis lavras sia auto fons Lettonie 
Nom edmis lauras  fixparts Allemagne
scamer très dangereux",Positive,Uncategorized,0
275,Bon site,5,2020-09-12 15:15:17+00:00,"Bon site, intermédiaire efficace avec des laboratoires chinois.",Neutral,Uncategorized,1
276,Démarche frauduleuse,1,2020-08-24 13:07:35+00:00,"Je me suis littéralement fait arnaquer sur ce site. J'ai acheté un produit pour analyse médicale suite à un appel d'offre. La société qui m'a répondu m'a adressé le certificat d'analyse mais je n'ai pas reçu le produit commandé, ce n'était pas ce produit qui était mentionné ni sur l'étiquette ni sur la facture et sur les documents douaniers. Pour des raisons de passage de douane, la société ne mentionnait pas le nom du produit. Je n'ai donc aucun moyen de vérifier s'il s'agit du produit commandé ou de la farine ! Ali Baba chez qui j'avais pourtant contracté une assurance m'a octroyé la moitié seulement du montant à titre généreux. Le fournisseur m'a dit qu'il s'agissait bien du produit, je n'avais qu'à le faire tester !!!! Bref grosse arnaque.",Neutral,Uncategorized,0
277,Arnaque dans ce site,1,2020-08-23 17:27:28+00:00,"J ai commandé  plusieurs articles  sur ce site les deux premiers  fois j ai les reçu  en retard mais la dernière  fois je n ai rien reçu  et sur le site c est marqué  que les produits sont livrés,  j ai essayé  de les contacter  et j ai fait des litiges  , mais eux ils veulent  rien savoir  et ils ont mis que j ai reçu les produits . Je fais plus de commande  dans ce site , c est le vol assuré",Negative,Uncategorized,0
278,J'ai fais commendes plus 7000 dollars,1,2020-08-18 22:51:46+00:00,"J'ai fais commendes plus 7000 dollars, j'ai toujours pas reçu et les vendeurs me demandent de pays encore etc. Je suis perdu vous pouvez m'aider svp",Neutral,Uncategorized,0
279,Remboursement,1,2020-08-09 07:13:31+00:00,"Suite à une ANNULATION d'un vendeur, je me fais rembourser normalement, mais surprise, Alibaba me rembourse seulement 198€35 au lieu de 206€67 + 5e17 de frais de carte. L'ARNAQUE. quand on rembourse c'est la totalité et pas 3/4 surtout si le problème viens du vendeur: Shenzhen Kuze Technology Co., Ltd.",Neutral,Uncategorized,0
280,Une arnaque durable,1,2020-08-07 00:00:00+00:00,"J’ai commandé un kit de blanchiment dentaire pour tester le produit, le lendemain le fournisseur ne donnait aucun signe de vie alors j’ai demandé le remboursement de mes 78€ et ça fait 20 jours qu’Alibaba.com me balade dans tous les sens, me réclamant des preuves de l’accord à l’amiable entre le vendeur et moi, ce que j’ai envoyé à 3 reprises, j’ai même repris contact avec le vendeur qui me dit qu’il va me rembourser et que c’est Alibaba.com qui retarde le remboursement. Bref j’ai lâché l’affaire, pour 78€ je vais pas m’user. Avant de commander chez eux, réfléchissez bien ou passez par une société de sourcing ou de je ne sais quoi mais Alibaba.com est une grosse arnaque",Neutral,Uncategorized,0
281,C'était super j'ai aimé,5,,C'était super j'ai aimé,Positive,Uncategorized,1
282,Commande pas livré vous êtes bien Ali…,1,2020-07-24 21:56:48+00:00,Commande pas livré vous êtes bien Ali Baba et ses 40 voleurs livré dans un autre département comme par hasard vous êtes bien des voleurs Alibaba et ses 4 milliard de voleurs,Neutral,Uncategorized,0
283,Bonjour j'ai commandé une machine pour…,1,,Bonjour j'ai commandé une machine pour le prix transport compris pour 1254 € le vendeur après la commande me demande 450 dollars en plus parceque le coup de fabrication est plus élevé  et me demande d'allé chercher la machine au port d'envers Alibaba à lu mon premier message mais n'a toujours rien fait j'ai laissé mon GSM mon numéro de commande  mais rien  le le vendeur est malhonnête il essaie de m'escroqué de l'argent attention  attention,Neutral,Uncategorized,0
284,Aucun serieux du site,1,2020-07-21 20:46:55+00:00,"J'ai fait une commande sur ce site, en prenant leur assurance. Colis marquer comme reçu par alibaba plus de 15 jours avant la reel reception. Colis arrivé incomplet et cassé, j'ai essayé de faire jouer la garantie. impossible..... on me balade, en me disant que hors delais ......  Je suis tres deçu...  Meme pas possible de mettre un avis sur le vendeur en direct",Negative,Uncategorized,0
285,Yongkang Dogebos Industrial Co.,5,2020-07-18 13:04:31+00:00,"Yongkang Dogebos Industrial Co., Ltd.
contact Evelyn Shen
trés bonne société , j ai commandé des vélo et 10 jours après j ai reçus mes colis  a la maison...et pour le service après vente j ai casser une pédale 8 jours aprés la pédale est arrivé au magasin ..bravo pour le service  thierry lobruto",Neutral,Uncategorized,1
286,Commande passé il y à 3mois et toujours rien reçu et impossible à joindre le service  grosse arnaque plus aucune commande chez eux,1,2020-07-10 15:03:45+00:00,"Commande passé depuis 3 mois et aucune livraison grosse arnaque 
Impossible de joindre le site. 🤨🤨🤨🤨",Negative,Uncategorized,0
